,Date,Trend,isPartial
0,2023-10-01,16,False
1,2023-10-02,18,False
2,2023-10-03,20,False
3,2023-10-04,19,False
4,2023-10-05,22,False
5,2023-10-06,16,False
6,2023-10-07,21,False
7,2023-10-08,16,False
8,2023-10-09,16,False
9,2023-10-10,16,False
10,2023-10-11,20,False
11,2023-10-12,17,False
12,2023-10-13,17,False
13,2023-10-14,19,False
14,2023-10-15,20,False
15,2023-10-16,18,False
16,2023-10-17,20,False
17,2023-10-18,21,False
18,2023-10-19,20,False
19,2023-10-20,20,False
20,2023-10-21,22,False
21,2023-10-22,20,False
22,2023-10-23,26,False
23,2023-10-24,26,False
24,2023-10-25,24,False
25,2023-10-26,25,False
26,2023-10-27,23,False
27,2023-10-28,25,False
28,2023-10-29,28,False
29,2023-10-30,29,False
30,2023-10-31,29,False
31,2023-11-01,29,False
32,2023-11-02,28,False
33,2023-11-03,47,False
34,2023-11-04,27,False
35,2023-11-05,29,False
36,2023-11-06,30,False
37,2023-11-07,38,False
38,2023-11-08,28,False
39,2023-11-09,31,False
40,2023-11-10,39,False
41,2023-11-11,35,False
42,2023-11-12,31,False
43,2023-11-13,27,False
44,2023-11-14,30,False
45,2023-11-15,28,False
46,2023-11-16,31,False
47,2023-11-17,27,False
48,2023-11-18,30,False
49,2023-11-19,29,False
50,2023-11-20,32,False
51,2023-11-21,48,False
52,2023-11-22,45,False
53,2023-11-23,38,False
54,2023-11-24,36,False
55,2023-11-25,30,False
56,2023-11-26,33,False
57,2023-11-27,32,False
58,2023-11-28,28,False
59,2023-11-29,32,False
60,2023-11-30,24,False
61,2023-12-01,33,False
62,2023-12-02,32,False
63,2023-12-03,31,False
64,2023-12-04,40,False
65,2023-12-05,43,False
66,2023-12-06,47,False
67,2023-12-07,44,False
68,2023-12-08,49,False
69,2023-12-09,48,False
70,2023-12-10,42,False
71,2023-12-11,33,False
72,2023-12-12,51,False
73,2023-12-13,38,False
74,2023-12-14,39,False
75,2023-12-15,51,False
76,2023-12-16,43,False
77,2023-12-17,38,False
78,2023-12-18,47,False
79,2023-12-19,48,False
80,2023-12-20,41,False
81,2023-12-21,42,False
82,2023-12-22,39,False
83,2023-12-23,41,False
84,2023-12-24,39,False
85,2023-12-25,40,False
86,2023-12-26,53,False
87,2023-12-27,58,False
88,2023-12-28,47,False
89,2023-12-29,43,False
90,2023-12-30,42,False
91,2023-12-31,37,False
92,2024-01-01,39,False
93,2024-01-02,46,False
94,2024-01-03,43,False
95,2024-01-04,59,False
96,2024-01-05,42,False
97,2024-01-06,44,False
98,2024-01-07,37,False
99,2024-01-08,36,False
100,2024-01-09,36,False
101,2024-01-10,36,False
102,2024-01-11,39,False
103,2024-01-12,38,False
104,2024-01-13,35,False
105,2024-01-14,36,False
106,2024-01-15,36,False
107,2024-01-16,33,False
108,2024-01-17,31,False
109,2024-01-18,41,False
110,2024-01-19,39,False
111,2024-01-20,30,False
112,2024-01-21,31,False
113,2024-01-22,28,False
114,2024-01-23,30,False
115,2024-01-24,30,False
116,2024-01-25,45,False
117,2024-01-26,30,False
118,2024-01-27,24,False
119,2024-01-28,24,False
120,2024-01-29,33,False
121,2024-01-30,26,False
122,2024-01-31,41,False
123,2024-02-01,27,False
124,2024-02-02,26,False
125,2024-02-03,27,False
126,2024-02-04,27,False
127,2024-02-05,27,False
128,2024-02-06,30,False
129,2024-02-07,29,False
130,2024-02-08,31,False
131,2024-02-09,34,False
132,2024-02-10,36,False
133,2024-02-11,33,False
134,2024-02-12,32,False
135,2024-02-13,33,False
136,2024-02-14,39,False
137,2024-02-15,39,False
138,2024-02-16,40,False
139,2024-02-17,32,False
140,2024-02-18,44,False
141,2024-02-19,54,False
142,2024-02-20,49,False
143,2024-02-21,43,False
144,2024-02-22,40,False
145,2024-02-23,37,False
146,2024-02-24,32,False
147,2024-02-25,40,False
148,2024-02-26,42,False
149,2024-02-27,53,False
150,2024-02-28,73,False
151,2024-02-29,75,False
152,2024-03-01,63,False
153,2024-03-02,78,False
154,2024-03-03,77,False
155,2024-03-04,100,False
156,2024-03-05,99,False
157,2024-03-06,84,False
158,2024-03-07,84,False
159,2024-03-08,90,False
160,2024-03-09,94,False
161,2024-03-10,92,False
162,2024-03-11,93,False
163,2024-03-12,81,False
164,2024-03-13,97,False
165,2024-03-14,96,False
166,2024-03-15,73,False
167,2024-03-16,79,False
168,2024-03-17,71,False
169,2024-03-18,69,False
170,2024-03-19,66,False
171,2024-03-20,65,False
172,2024-03-21,57,False
173,2024-03-22,57,False
174,2024-03-23,47,False
175,2024-03-24,55,False
176,2024-03-25,53,False
177,2024-03-26,65,False
178,2024-03-27,52,False
179,2024-03-28,55,False
180,2024-03-29,57,False
181,2024-03-30,66,False
182,2024-03-31,62,False
183,2024-04-01,57,False
184,2024-04-02,52,False
185,2024-04-03,57,False
186,2024-04-04,56,False
187,2024-04-05,50,False
188,2024-04-06,49,False
189,2024-04-07,43,False
190,2024-04-08,63,False
191,2024-04-09,86,False
192,2024-04-10,42,False
193,2024-04-11,50,False
194,2024-04-12,48,False
195,2024-04-13,44,False
196,2024-04-14,43,False
197,2024-04-15,36,False
198,2024-04-16,38,False
199,2024-04-17,41,False
200,2024-04-18,35,False
201,2024-04-19,39,False
202,2024-04-20,39,False
203,2024-04-21,30,False
204,2024-04-22,36,False
205,2024-04-23,41,False
206,2024-04-24,44,False
207,2024-04-25,33,False
208,2024-04-26,28,False
209,2024-04-27,28,False
210,2024-04-28,30,False
211,2024-04-29,26,False
212,2024-04-30,36,False
213,2024-05-01,25,False
214,2024-05-02,25,False
215,2024-05-03,28,False
216,2024-05-04,28,False
217,2024-05-05,24,False
218,2024-05-06,32,False
219,2024-05-07,26,False
220,2024-05-08,22,False
221,2024-05-09,27,False
222,2024-05-10,29,False
223,2024-05-11,26,False
224,2024-05-12,31,False
225,2024-05-13,38,False
226,2024-05-14,29,False
227,2024-05-15,33,False
228,2024-05-16,59,False
229,2024-05-17,37,False
230,2024-05-18,34,False
231,2024-05-19,32,False
232,2024-05-20,25,False
233,2024-05-21,39,False
234,2024-05-22,36,False
235,2024-05-23,38,False
236,2024-05-24,39,False
237,2024-05-25,40,False
238,2024-05-26,35,False
239,2024-05-27,51,False
240,2024-05-28,42,False
241,2024-05-29,44,False
242,2024-05-30,44,False
243,2024-05-31,37,False
244,2024-06-01,42,False
