,Date,Trend,isPartial
0,2023-10-01,73,False
1,2023-10-02,81,False
2,2023-10-03,82,False
3,2023-10-04,76,False
4,2023-10-05,82,False
5,2023-10-06,79,False
6,2023-10-07,69,False
7,2023-10-08,63,False
8,2023-10-09,73,False
9,2023-10-10,85,False
10,2023-10-11,79,False
11,2023-10-12,82,False
12,2023-10-13,79,False
13,2023-10-14,75,False
14,2023-10-15,65,False
15,2023-10-16,79,False
16,2023-10-17,78,False
17,2023-10-18,74,False
18,2023-10-19,82,False
19,2023-10-20,80,False
20,2023-10-21,71,False
21,2023-10-22,67,False
22,2023-10-23,78,False
23,2023-10-24,78,False
24,2023-10-25,76,False
25,2023-10-26,81,False
26,2023-10-27,76,False
27,2023-10-28,68,False
28,2023-10-29,64,False
29,2023-10-30,74,False
30,2023-10-31,78,False
31,2023-11-01,81,False
32,2023-11-02,76,False
33,2023-11-03,79,False
34,2023-11-04,67,False
35,2023-11-05,64,False
36,2023-11-06,79,False
37,2023-11-07,80,False
38,2023-11-08,85,False
39,2023-11-09,80,False
40,2023-11-10,83,False
41,2023-11-11,69,False
42,2023-11-12,56,False
43,2023-11-13,83,False
44,2023-11-14,86,False
45,2023-11-15,75,False
46,2023-11-16,89,False
47,2023-11-17,80,False
48,2023-11-18,70,False
49,2023-11-19,68,False
50,2023-11-20,79,False
51,2023-11-21,77,False
52,2023-11-22,77,False
53,2023-11-23,75,False
54,2023-11-24,79,False
55,2023-11-25,73,False
56,2023-11-26,72,False
57,2023-11-27,80,False
58,2023-11-28,78,False
59,2023-11-29,79,False
60,2023-11-30,81,False
61,2023-12-01,87,False
62,2023-12-02,78,False
63,2023-12-03,68,False
64,2023-12-04,84,False
65,2023-12-05,80,False
66,2023-12-06,75,False
67,2023-12-07,78,False
68,2023-12-08,85,False
69,2023-12-09,69,False
70,2023-12-10,70,False
71,2023-12-11,81,False
72,2023-12-12,83,False
73,2023-12-13,82,False
74,2023-12-14,81,False
75,2023-12-15,90,False
76,2023-12-16,81,False
77,2023-12-17,66,False
78,2023-12-18,77,False
79,2023-12-19,77,False
80,2023-12-20,81,False
81,2023-12-21,84,False
82,2023-12-22,89,False
83,2023-12-23,70,False
84,2023-12-24,57,False
85,2023-12-25,57,False
86,2023-12-26,78,False
87,2023-12-27,84,False
88,2023-12-28,89,False
89,2023-12-29,91,False
90,2023-12-30,79,False
91,2023-12-31,63,False
92,2024-01-01,63,False
93,2024-01-02,87,False
94,2024-01-03,89,False
95,2024-01-04,92,False
96,2024-01-05,86,False
97,2024-01-06,83,False
98,2024-01-07,71,False
99,2024-01-08,83,False
100,2024-01-09,84,False
101,2024-01-10,78,False
102,2024-01-11,82,False
103,2024-01-12,83,False
104,2024-01-13,75,False
105,2024-01-14,66,False
106,2024-01-15,76,False
107,2024-01-16,78,False
108,2024-01-17,75,False
109,2024-01-18,79,False
110,2024-01-19,76,False
111,2024-01-20,75,False
112,2024-01-21,67,False
113,2024-01-22,77,False
114,2024-01-23,78,False
115,2024-01-24,78,False
116,2024-01-25,75,False
117,2024-01-26,82,False
118,2024-01-27,74,False
119,2024-01-28,73,False
120,2024-01-29,76,False
121,2024-01-30,79,False
122,2024-01-31,84,False
123,2024-02-01,80,False
124,2024-02-02,100,False
125,2024-02-03,74,False
126,2024-02-04,74,False
127,2024-02-05,82,False
128,2024-02-06,77,False
129,2024-02-07,75,False
130,2024-02-08,81,False
131,2024-02-09,80,False
132,2024-02-10,71,False
133,2024-02-11,67,False
134,2024-02-12,67,False
135,2024-02-13,76,False
136,2024-02-14,80,False
137,2024-02-15,81,False
138,2024-02-16,85,False
139,2024-02-17,71,False
140,2024-02-18,70,False
141,2024-02-19,73,False
142,2024-02-20,84,False
143,2024-02-21,79,False
144,2024-02-22,81,False
145,2024-02-23,80,False
146,2024-02-24,74,False
147,2024-02-25,76,False
148,2024-02-26,73,False
149,2024-02-27,82,False
150,2024-02-28,87,False
151,2024-02-29,79,False
152,2024-03-01,83,False
153,2024-03-02,66,False
154,2024-03-03,75,False
155,2024-03-04,78,False
156,2024-03-05,80,False
157,2024-03-06,81,False
158,2024-03-07,81,False
159,2024-03-08,77,False
160,2024-03-09,69,False
161,2024-03-10,72,False
162,2024-03-11,73,False
163,2024-03-12,87,False
164,2024-03-13,80,False
165,2024-03-14,80,False
166,2024-03-15,77,False
167,2024-03-16,72,False
168,2024-03-17,70,False
