,Date,Trend,isPartial
0,2023-10-01,56,False
1,2023-10-02,66,False
2,2023-10-03,60,False
3,2023-10-04,60,False
4,2023-10-05,62,False
5,2023-10-06,62,False
6,2023-10-07,56,False
7,2023-10-08,50,False
8,2023-10-09,57,False
9,2023-10-10,58,False
10,2023-10-11,59,False
11,2023-10-12,56,False
12,2023-10-13,56,False
13,2023-10-14,50,False
14,2023-10-15,53,False
15,2023-10-16,54,False
16,2023-10-17,57,False
17,2023-10-18,67,False
18,2023-10-19,74,False
19,2023-10-20,70,False
20,2023-10-21,55,False
21,2023-10-22,53,False
22,2023-10-23,63,False
23,2023-10-24,57,False
24,2023-10-25,56,False
25,2023-10-26,60,False
26,2023-10-27,57,False
27,2023-10-28,51,False
28,2023-10-29,49,False
29,2023-10-30,59,False
30,2023-10-31,60,False
31,2023-11-01,59,False
32,2023-11-02,57,False
33,2023-11-03,60,False
34,2023-11-04,51,False
35,2023-11-05,47,False
36,2023-11-06,57,False
37,2023-11-07,57,False
38,2023-11-08,55,False
39,2023-11-09,54,False
40,2023-11-10,58,False
41,2023-11-11,53,False
42,2023-11-12,46,False
43,2023-11-13,56,False
44,2023-11-14,60,False
45,2023-11-15,60,False
46,2023-11-16,56,False
47,2023-11-17,60,False
48,2023-11-18,51,False
49,2023-11-19,48,False
50,2023-11-20,57,False
51,2023-11-21,53,False
52,2023-11-22,57,False
53,2023-11-23,48,False
54,2023-11-24,51,False
55,2023-11-25,50,False
56,2023-11-26,48,False
57,2023-11-27,56,False
58,2023-11-28,56,False
59,2023-11-29,58,False
60,2023-11-30,72,False
61,2023-12-01,81,False
62,2023-12-02,69,False
63,2023-12-03,60,False
64,2023-12-04,61,False
65,2023-12-05,65,False
66,2023-12-06,64,False
67,2023-12-07,62,False
68,2023-12-08,65,False
69,2023-12-09,53,False
70,2023-12-10,53,False
71,2023-12-11,57,False
72,2023-12-12,55,False
73,2023-12-13,70,False
74,2023-12-14,72,False
75,2023-12-15,64,False
76,2023-12-16,60,False
77,2023-12-17,58,False
78,2023-12-18,60,False
79,2023-12-19,62,False
80,2023-12-20,60,False
81,2023-12-21,60,False
82,2023-12-22,61,False
83,2023-12-23,58,False
84,2023-12-24,52,False
85,2023-12-25,51,False
86,2023-12-26,59,False
87,2023-12-27,72,False
88,2023-12-28,75,False
89,2023-12-29,68,False
90,2023-12-30,59,False
91,2023-12-31,54,False
92,2024-01-01,51,False
93,2024-01-02,62,False
94,2024-01-03,62,False
95,2024-01-04,61,False
96,2024-01-05,58,False
97,2024-01-06,53,False
98,2024-01-07,51,False
99,2024-01-08,56,False
100,2024-01-09,58,False
101,2024-01-10,57,False
102,2024-01-11,60,False
103,2024-01-12,65,False
104,2024-01-13,55,False
105,2024-01-14,50,False
106,2024-01-15,52,False
107,2024-01-16,59,False
108,2024-01-17,69,False
109,2024-01-18,64,False
110,2024-01-19,63,False
111,2024-01-20,54,False
112,2024-01-21,53,False
113,2024-01-22,60,False
114,2024-01-23,60,False
115,2024-01-24,68,False
116,2024-01-25,84,False
117,2024-01-26,74,False
118,2024-01-27,60,False
119,2024-01-28,52,False
120,2024-01-29,62,False
121,2024-01-30,62,False
122,2024-01-31,59,False
123,2024-02-01,66,False
124,2024-02-02,66,False
125,2024-02-03,56,False
126,2024-02-04,58,False
127,2024-02-05,65,False
128,2024-02-06,63,False
129,2024-02-07,61,False
130,2024-02-08,60,False
131,2024-02-09,59,False
132,2024-02-10,54,False
133,2024-02-11,53,False
134,2024-02-12,56,False
135,2024-02-13,61,False
136,2024-02-14,56,False
137,2024-02-15,56,False
138,2024-02-16,67,False
139,2024-02-17,56,False
140,2024-02-18,54,False
141,2024-02-19,54,False
142,2024-02-20,58,False
143,2024-02-21,57,False
144,2024-02-22,61,False
145,2024-02-23,59,False
146,2024-02-24,55,False
