,Date,Trend,isPartial
0,2023-10-01,23,False
1,2023-10-02,26,False
2,2023-10-03,26,False
3,2023-10-04,24,False
4,2023-10-05,27,False
5,2023-10-06,24,False
6,2023-10-07,20,False
7,2023-10-08,19,False
8,2023-10-09,25,False
9,2023-10-10,28,False
10,2023-10-11,27,False
11,2023-10-12,29,False
12,2023-10-13,25,False
13,2023-10-14,22,False
14,2023-10-15,22,False
15,2023-10-16,26,False
16,2023-10-17,26,False
17,2023-10-18,28,False
18,2023-10-19,28,False
19,2023-10-20,28,False
20,2023-10-21,24,False
21,2023-10-22,24,False
22,2023-10-23,27,False
23,2023-10-24,29,False
24,2023-10-25,34,False
25,2023-10-26,34,False
26,2023-10-27,27,False
27,2023-10-28,22,False
28,2023-10-29,24,False
29,2023-10-30,29,False
30,2023-10-31,27,False
31,2023-11-01,26,False
32,2023-11-02,28,False
33,2023-11-03,25,False
34,2023-11-04,22,False
35,2023-11-05,22,False
36,2023-11-06,26,False
37,2023-11-07,29,False
38,2023-11-08,33,False
39,2023-11-09,35,False
40,2023-11-10,30,False
41,2023-11-11,26,False
42,2023-11-12,28,False
43,2023-11-13,27,False
44,2023-11-14,28,False
45,2023-11-15,28,False
46,2023-11-16,29,False
47,2023-11-17,28,False
48,2023-11-18,25,False
49,2023-11-19,24,False
50,2023-11-20,28,False
51,2023-11-21,29,False
52,2023-11-22,31,False
53,2023-11-23,31,False
54,2023-11-24,34,False
55,2023-11-25,28,False
56,2023-11-26,27,False
57,2023-11-27,32,False
58,2023-11-28,29,False
59,2023-11-29,28,False
60,2023-11-30,29,False
61,2023-12-01,27,False
62,2023-12-02,25,False
63,2023-12-03,25,False
64,2023-12-04,27,False
65,2023-12-05,30,False
66,2023-12-06,31,False
67,2023-12-07,33,False
68,2023-12-08,33,False
69,2023-12-09,28,False
70,2023-12-10,28,False
71,2023-12-11,30,False
72,2023-12-12,30,False
73,2023-12-13,29,False
74,2023-12-14,32,False
75,2023-12-15,30,False
76,2023-12-16,29,False
77,2023-12-17,29,False
78,2023-12-18,30,False
79,2023-12-19,31,False
80,2023-12-20,29,False
81,2023-12-21,32,False
82,2023-12-22,30,False
83,2023-12-23,28,False
84,2023-12-24,30,False
85,2023-12-25,49,False
86,2023-12-26,43,False
87,2023-12-27,36,False
88,2023-12-28,35,False
89,2023-12-29,30,False
90,2023-12-30,28,False
91,2023-12-31,27,False
92,2024-01-01,27,False
93,2024-01-02,29,False
94,2024-01-03,29,False
95,2024-01-04,31,False
96,2024-01-05,28,False
97,2024-01-06,27,False
98,2024-01-07,34,False
99,2024-01-08,28,False
100,2024-01-09,28,False
101,2024-01-10,29,False
102,2024-01-11,31,False
103,2024-01-12,30,False
104,2024-01-13,25,False
105,2024-01-14,25,False
106,2024-01-15,26,False
107,2024-01-16,27,False
108,2024-01-17,28,False
109,2024-01-18,29,False
110,2024-01-19,29,False
111,2024-01-20,26,False
112,2024-01-21,25,False
113,2024-01-22,28,False
114,2024-01-23,29,False
115,2024-01-24,28,False
116,2024-01-25,31,False
117,2024-01-26,28,False
118,2024-01-27,25,False
119,2024-01-28,23,False
120,2024-01-29,29,False
121,2024-01-30,30,False
122,2024-01-31,32,False
123,2024-02-01,43,False
124,2024-02-02,60,False
125,2024-02-03,36,False
126,2024-02-04,33,False
127,2024-02-05,38,False
128,2024-02-06,36,False
129,2024-02-07,35,False
130,2024-02-08,34,False
131,2024-02-09,34,False
132,2024-02-10,29,False
133,2024-02-11,28,False
134,2024-02-12,29,False
135,2024-02-13,33,False
136,2024-02-14,35,False
137,2024-02-15,36,False
138,2024-02-16,34,False
139,2024-02-17,28,False
140,2024-02-18,27,False
141,2024-02-19,30,False
142,2024-02-20,32,False
143,2024-02-21,31,False
144,2024-02-22,35,False
145,2024-02-23,31,False
146,2024-02-24,27,False
147,2024-02-25,27,False
148,2024-02-26,30,False
149,2024-02-27,31,False
150,2024-02-28,30,False
151,2024-02-29,32,False
152,2024-03-01,31,False
153,2024-03-02,28,False
154,2024-03-03,27,False
155,2024-03-04,31,False
156,2024-03-05,100,False
157,2024-03-06,42,False
158,2024-03-07,37,False
159,2024-03-08,32,False
160,2024-03-09,27,False
161,2024-03-10,26,False
162,2024-03-11,30,False
163,2024-03-12,32,False
164,2024-03-13,32,False
165,2024-03-14,31,False
166,2024-03-15,29,False
167,2024-03-16,25,False
168,2024-03-17,25,False
169,2024-03-18,30,False
170,2024-03-19,30,False
171,2024-03-20,33,False
172,2024-03-21,32,False
173,2024-03-22,30,False
174,2024-03-23,27,False
175,2024-03-24,26,False
176,2024-03-25,31,False
177,2024-03-26,31,False
178,2024-03-27,29,False
179,2024-03-28,31,False
180,2024-03-29,28,False
181,2024-03-30,26,False
182,2024-03-31,27,False
183,2024-04-01,29,False
184,2024-04-02,30,False
185,2024-04-03,34,False
186,2024-04-04,34,False
187,2024-04-05,31,False
188,2024-04-06,27,False
189,2024-04-07,27,False
190,2024-04-08,31,False
191,2024-04-09,30,False
192,2024-04-10,30,False
193,2024-04-11,32,False
194,2024-04-12,31,False
195,2024-04-13,28,False
196,2024-04-14,27,False
197,2024-04-15,32,False
198,2024-04-16,30,False
199,2024-04-17,30,False
200,2024-04-18,38,False
201,2024-04-19,48,False
202,2024-04-20,37,False
203,2024-04-21,34,False
204,2024-04-22,37,False
205,2024-04-23,38,False
206,2024-04-24,50,False
207,2024-04-25,59,False
208,2024-04-26,41,False
209,2024-04-27,32,False
210,2024-04-28,31,False
211,2024-04-29,36,False
212,2024-04-30,35,False
213,2024-05-01,35,False
214,2024-05-02,36,False
215,2024-05-03,34,False
216,2024-05-04,29,False
217,2024-05-05,28,False
218,2024-05-06,33,False
219,2024-05-07,33,False
220,2024-05-08,33,False
221,2024-05-09,33,False
222,2024-05-10,30,False
223,2024-05-11,27,False
224,2024-05-12,25,False
225,2024-05-13,31,False
