,Date,Trend,isPartial
0,2023-10-01,35,False
1,2023-10-02,62,False
2,2023-10-03,76,False
3,2023-10-04,94,False
4,2023-10-05,71,False
5,2023-10-06,61,False
6,2023-10-07,46,False
7,2023-10-08,35,False
8,2023-10-09,51,False
9,2023-10-10,57,False
10,2023-10-11,55,False
11,2023-10-12,55,False
12,2023-10-13,55,False
13,2023-10-14,47,False
14,2023-10-15,36,False
15,2023-10-16,70,False
16,2023-10-17,77,False
17,2023-10-18,89,False
18,2023-10-19,100,False
19,2023-10-20,72,False
20,2023-10-21,56,False
21,2023-10-22,47,False
22,2023-10-23,68,False
23,2023-10-24,65,False
24,2023-10-25,69,False
25,2023-10-26,72,False
26,2023-10-27,66,False
27,2023-10-28,43,False
28,2023-10-29,37,False
29,2023-10-30,59,False
30,2023-10-31,72,False
31,2023-11-01,63,False
32,2023-11-02,57,False
33,2023-11-03,56,False
34,2023-11-04,36,False
35,2023-11-05,34,False
36,2023-11-06,51,False
37,2023-11-07,55,False
38,2023-11-08,54,False
39,2023-11-09,55,False
40,2023-11-10,48,False
41,2023-11-11,35,False
42,2023-11-12,29,False
43,2023-11-13,53,False
44,2023-11-14,61,False
45,2023-11-15,59,False
46,2023-11-16,54,False
47,2023-11-17,48,False
48,2023-11-18,32,False
49,2023-11-19,29,False
50,2023-11-20,48,False
51,2023-11-21,47,False
52,2023-11-22,53,False
53,2023-11-23,39,False
54,2023-11-24,40,False
55,2023-11-25,27,False
56,2023-11-26,29,False
57,2023-11-27,52,False
58,2023-11-28,59,False
59,2023-11-29,53,False
60,2023-11-30,50,False
61,2023-12-01,73,False
62,2023-12-02,70,False
63,2023-12-03,50,False
64,2023-12-04,57,False
65,2023-12-05,56,False
66,2023-12-06,58,False
67,2023-12-07,57,False
68,2023-12-08,60,False
69,2023-12-09,38,False
70,2023-12-10,29,False
71,2023-12-11,52,False
72,2023-12-12,53,False
73,2023-12-13,79,False
74,2023-12-14,78,False
75,2023-12-15,63,False
76,2023-12-16,45,False
77,2023-12-17,36,False
78,2023-12-18,60,False
79,2023-12-19,61,False
80,2023-12-20,66,False
81,2023-12-21,61,False
82,2023-12-22,52,False
83,2023-12-23,33,False
84,2023-12-24,27,False
85,2023-12-25,30,False
86,2023-12-26,43,False
87,2023-12-27,48,False
88,2023-12-28,51,False
89,2023-12-29,49,False
90,2023-12-30,38,False
91,2023-12-31,32,False
92,2024-01-01,30,False
93,2024-01-02,51,False
94,2024-01-03,52,False
95,2024-01-04,58,False
96,2024-01-05,51,False
97,2024-01-06,34,False
98,2024-01-07,33,False
99,2024-01-08,47,False
100,2024-01-09,58,False
101,2024-01-10,56,False
102,2024-01-11,52,False
103,2024-01-12,48,False
104,2024-01-13,30,False
105,2024-01-14,31,False
106,2024-01-15,47,False
107,2024-01-16,54,False
108,2024-01-17,50,False
109,2024-01-18,50,False
110,2024-01-19,52,False
111,2024-01-20,34,False
112,2024-01-21,35,False
113,2024-01-22,51,False
114,2024-01-23,49,False
115,2024-01-24,50,False
116,2024-01-25,49,False
117,2024-01-26,47,False
118,2024-01-27,31,False
119,2024-01-28,31,False
120,2024-01-29,53,False
121,2024-01-30,72,False
122,2024-01-31,55,False
123,2024-02-01,50,False
124,2024-02-02,48,False
125,2024-02-03,31,False
126,2024-02-04,30,False
127,2024-02-05,49,False
128,2024-02-06,52,False
129,2024-02-07,49,False
130,2024-02-08,51,False
131,2024-02-09,46,False
132,2024-02-10,29,False
133,2024-02-11,32,False
134,2024-02-12,82,False
135,2024-02-13,56,False
136,2024-02-14,47,False
137,2024-02-15,45,False
138,2024-02-16,46,False
139,2024-02-17,29,False
140,2024-02-18,28,False
141,2024-02-19,41,False
142,2024-02-20,47,False
143,2024-02-21,47,False
144,2024-02-22,50,False
145,2024-02-23,44,False
146,2024-02-24,29,False
147,2024-02-25,28,False
148,2024-02-26,45,False
149,2024-02-27,44,False
150,2024-02-28,45,False
151,2024-02-29,46,False
152,2024-03-01,45,False
153,2024-03-02,29,False
154,2024-03-03,26,False
155,2024-03-04,49,False
156,2024-03-05,47,False
157,2024-03-06,45,False
158,2024-03-07,45,False
159,2024-03-08,39,False
160,2024-03-09,28,False
161,2024-03-10,22,False
162,2024-03-11,43,False
163,2024-03-12,47,False
164,2024-03-13,45,False
165,2024-03-14,44,False
166,2024-03-15,39,False
167,2024-03-16,24,False
168,2024-03-17,27,False
169,2024-03-18,45,False
170,2024-03-19,46,False
171,2024-03-20,47,False
172,2024-03-21,47,False
173,2024-03-22,38,False
174,2024-03-23,25,False
175,2024-03-24,25,False
