,Date,Trend,isPartial
0,2023-03-01,54,False
1,2023-03-02,55,False
2,2023-03-03,65,False
3,2023-03-04,55,False
4,2023-03-05,51,False
5,2023-03-06,55,False
6,2023-03-07,55,False
7,2023-03-08,56,False
8,2023-03-09,64,False
9,2023-03-10,80,False
10,2023-03-11,66,False
11,2023-03-12,63,False
12,2023-03-13,97,False
13,2023-03-14,100,False
14,2023-03-15,82,False
15,2023-03-16,74,False
16,2023-03-17,89,False
17,2023-03-18,86,False
18,2023-03-19,90,False
19,2023-03-20,99,False
20,2023-03-21,89,False
21,2023-03-22,93,False
22,2023-03-23,85,False
23,2023-03-24,84,False
24,2023-03-25,68,False
25,2023-03-26,71,False
26,2023-03-27,76,False
27,2023-03-28,74,False
28,2023-03-29,75,False
29,2023-03-30,78,False
30,2023-03-31,70,False
31,2023-04-01,64,False
32,2023-04-02,66,False
33,2023-04-03,70,False
34,2023-04-04,68,False
35,2023-04-05,68,False
36,2023-04-06,67,False
37,2023-04-07,64,False
38,2023-04-08,59,False
39,2023-04-09,56,False
40,2023-04-10,69,False
41,2023-04-11,95,False
42,2023-04-12,80,False
43,2023-04-13,75,False
44,2023-04-14,85,False
45,2023-04-15,69,False
46,2023-04-16,65,False
47,2023-04-17,73,False
48,2023-04-18,68,False
49,2023-04-19,71,False
50,2023-04-20,68,False
51,2023-04-21,68,False
52,2023-04-22,61,False
53,2023-04-23,59,False
54,2023-04-24,67,False
55,2023-04-25,65,False
56,2023-04-26,74,False
57,2023-04-27,66,False
58,2023-04-28,61,False
59,2023-04-29,57,False
60,2023-04-30,55,False
61,2023-05-01,66,False
62,2023-05-02,62,False
63,2023-05-03,63,False
64,2023-05-04,61,False
65,2023-05-05,60,False
66,2023-05-06,56,False
67,2023-05-07,55,False
68,2023-05-08,69,False
69,2023-05-09,60,False
70,2023-05-10,62,False
71,2023-05-11,61,False
72,2023-05-12,64,False
73,2023-05-13,53,False
74,2023-05-14,50,False
75,2023-05-15,53,False
76,2023-05-16,55,False
77,2023-05-17,55,False
78,2023-05-18,56,False
79,2023-05-19,53,False
80,2023-05-20,49,False
81,2023-05-21,50,False
82,2023-05-22,56,False
83,2023-05-23,54,False
84,2023-05-24,53,False
85,2023-05-25,56,False
86,2023-05-26,55,False
87,2023-05-27,49,False
88,2023-05-28,46,False
89,2023-05-29,56,False
90,2023-05-30,52,False
91,2023-05-31,54,False
92,2023-06-01,53,False
93,2023-06-02,52,False
94,2023-06-03,49,False
95,2023-06-04,50,False
96,2023-06-05,60,False
97,2023-06-06,66,False
98,2023-06-07,60,False
99,2023-06-08,55,False
100,2023-06-09,53,False
101,2023-06-10,61,False
102,2023-06-11,57,False
103,2023-06-12,58,False
104,2023-06-13,54,False
105,2023-06-14,56,False
106,2023-06-15,61,False
107,2023-06-16,58,False
108,2023-06-17,53,False
109,2023-06-18,50,False
110,2023-06-19,55,False
111,2023-06-20,60,False
112,2023-06-21,79,False
113,2023-06-22,79,False
114,2023-06-23,77,False
115,2023-06-24,67,False
116,2023-06-25,62,False
117,2023-06-26,67,False
118,2023-06-27,61,False
119,2023-06-28,63,False
120,2023-06-29,62,False
121,2023-06-30,66,False
122,2023-07-01,57,False
123,2023-07-02,58,False
124,2023-07-03,64,False
125,2023-07-04,64,False
126,2023-07-05,61,False
127,2023-07-06,63,False
128,2023-07-07,60,False
129,2023-07-08,57,False
130,2023-07-09,55,False
131,2023-07-10,61,False
132,2023-07-11,60,False
133,2023-07-12,62,False
134,2023-07-13,67,False
135,2023-07-14,72,False
136,2023-07-15,57,False
137,2023-07-16,57,False
138,2023-07-17,60,False
139,2023-07-18,59,False
140,2023-07-19,59,False
141,2023-07-20,58,False
142,2023-07-21,57,False
143,2023-07-22,50,False
144,2023-07-23,55,False
145,2023-07-24,59,False
146,2023-07-25,58,False
147,2023-07-26,58,False
148,2023-07-27,57,False
149,2023-07-28,55,False
150,2023-07-29,52,False
151,2023-07-30,49,False
152,2023-07-31,54,False
153,2023-08-01,52,False
154,2023-08-02,57,False
155,2023-08-03,54,False
156,2023-08-04,56,False
157,2023-08-05,54,False
158,2023-08-06,52,False
159,2023-08-07,55,False
160,2023-08-08,54,False
161,2023-08-09,55,False
162,2023-08-10,58,False
163,2023-08-11,55,False
164,2023-08-12,50,False
165,2023-08-13,51,False
166,2023-08-14,54,False
167,2023-08-15,54,False
168,2023-08-16,56,False
169,2023-08-17,66,False
170,2023-08-18,92,False
171,2023-08-19,66,False
172,2023-08-20,56,False
173,2023-08-21,60,False
174,2023-08-22,62,False
175,2023-08-23,61,False
176,2023-08-24,58,False
177,2023-08-25,58,False
178,2023-08-26,50,False
179,2023-08-27,51,False
180,2023-08-28,55,False
181,2023-08-29,69,False
182,2023-08-30,60,False
183,2023-08-31,58,False
184,2023-09-01,57,False
185,2023-09-02,51,False
186,2023-09-03,50,False
187,2023-09-04,52,False
188,2023-09-05,53,False
189,2023-09-06,52,False
190,2023-09-07,53,False
191,2023-09-08,52,False
192,2023-09-09,49,False
193,2023-09-10,48,False
194,2023-09-11,53,False
195,2023-09-12,53,False
196,2023-09-13,55,False
197,2023-09-14,49,False
198,2023-09-15,48,False
199,2023-09-16,47,False
200,2023-09-17,44,False
201,2023-09-18,54,False
202,2023-09-19,51,False
203,2023-09-20,51,False
204,2023-09-21,50,False
205,2023-09-22,48,False
206,2023-09-23,45,False
207,2023-09-24,43,False
208,2023-09-25,48,False
209,2023-09-26,48,False
210,2023-09-27,48,False
211,2023-09-28,48,False
212,2023-09-29,46,False
213,2023-09-30,43,False
214,2023-10-01,46,False
